"Site_ID/SSS","Initial_year","Diversity_metric_type","Measurement","Family","Genus","Species","Country","Latitude","Longitude","Habitat_description","Sampling_effort","Reference"
"1425","1996","Abundance",35,"Soricidae","Sorex","cinereus","USA",38.277208,-79.732176,"Mixed mesophytic forest",4307,"McShea2003"
"1425","1996","Abundance",46,"Soricidae","Sorex","fumeus","USA",38.277208,-79.732176,"Mixed mesophytic forest",4307,"McShea2003"
"1425","1996","Abundance",5,"Soricidae","Sorex","hoyi","USA",38.277208,-79.732176,"Mixed mesophytic forest",4307,"McShea2003"
"1425","1996","Abundance",88,"Sciuridae","Tamias","striatus","USA",38.277208,-79.732176,"Mixed mesophytic forest",4307,"McShea2003"
"1426","1996","Abundance",54,"Soricidae","Blarina","brevicauda","USA",38.277208,-79.732176,"Sugar maple dominated forest",4015,"McShea2003"
"1426","1996","Abundance",76,"Cricetidae","Myodes","gapperi","USA",38.277208,-79.732176,"Sugar maple dominated forest",4015,"McShea2003"
"1426","1996","Abundance",68,"Dipodidae","Napaeozapus","insignis","USA",38.277208,-79.732176,"Sugar maple dominated forest",4015,"McShea2003"
"1426","1996","Abundance",136,"Cricetidae","Peromyscus","leucopus","USA",38.277208,-79.732176,"Sugar maple dominated forest",4015,"McShea2003"
"1426","1996","Abundance",156,"Cricetidae","Peromyscus","maniculatus","USA",38.277208,-79.732176,"Sugar maple dominated forest",4015,"McShea2003"
"1426","1996","Abundance",26,"Soricidae","Sorex","cinereus","USA",38.277208,-79.732176,"Sugar maple dominated forest",4015,"McShea2003"
"1426","1996","Abundance",29,"Soricidae","Sorex","fumeus","USA",38.277208,-79.732176,"Sugar maple dominated forest",4015,"McShea2003"
"1426","1996","Abundance",3,"Soricidae","Sorex","hoyi","USA",38.277208,-79.732176,"Sugar maple dominated forest",4015,"McShea2003"
"1426","1996","Abundance",55,"Sciuridae","Tamias","striatus","USA",38.277208,-79.732176,"Sugar maple dominated forest",4015,"McShea2003"
"1427","1996","Abundance",32,"Soricidae","Blarina","brevicauda","USA",38.277208,-79.732176,"Eastern hemlock forest",1752,"McShea2003"
"1427","1996","Abundance",24,"Cricetidae","Myodes","gapperi","USA",38.277208,-79.732176,"Eastern hemlock forest",1752,"McShea2003"
"1427","1996","Abundance",17,"Dipodidae","Napaeozapus","insignis","USA",38.277208,-79.732176,"Eastern hemlock forest",1752,"McShea2003"
"1427","1996","Abundance",59,"Cricetidae","Peromyscus","leucopus","USA",38.277208,-79.732176,"Eastern hemlock forest",1752,"McShea2003"
"1427","1996","Abundance",56,"Cricetidae","Peromyscus","maniculatus","USA",38.277208,-79.732176,"Eastern hemlock forest",1752,"McShea2003"
"1427","1996","Abundance",8,"Soricidae","Sorex","cinereus","USA",38.277208,-79.732176,"Eastern hemlock forest",1752,"McShea2003"
"1427","1996","Abundance",35,"Soricidae","Sorex","fumeus","USA",38.277208,-79.732176,"Eastern hemlock forest",1752,"McShea2003"
"1427","1996","Abundance",2,"Soricidae","Sorex","hoyi","USA",38.277208,-79.732176,"Eastern hemlock forest",1752,"McShea2003"
"1427","1996","Abundance",10,"Sciuridae","Tamias","striatus","USA",38.277208,-79.732176,"Eastern hemlock forest",1752,"McShea2003"
"1428","1996","Abundance",71,"Soricidae","Blarina","brevicauda","USA",38.277208,-79.732176,"Northern red oak forest",5110,"McShea2003"
"1428","1996","Abundance",77,"Cricetidae","Myodes","gapperi","USA",38.277208,-79.732176,"Northern red oak forest",5110,"McShea2003"
"1428","1996","Abundance",40,"Dipodidae","Napaeozapus","insignis","USA",38.277208,-79.732176,"Northern red oak forest",5110,"McShea2003"
"1428","1996","Abundance",214,"Cricetidae","Peromyscus","leucopus","USA",38.277208,-79.732176,"Northern red oak forest",5110,"McShea2003"
"1428","1996","Abundance",168,"Cricetidae","Peromyscus","maniculatus","USA",38.277208,-79.732176,"Northern red oak forest",5110,"McShea2003"
"1428","1996","Abundance",37,"Soricidae","Sorex","cinereus","USA",38.277208,-79.732176,"Northern red oak forest",5110,"McShea2003"
"1428","1996","Abundance",20,"Soricidae","Sorex","fumeus","USA",38.277208,-79.732176,"Northern red oak forest",5110,"McShea2003"
"1428","1996","Abundance",5,"Soricidae","Sorex","hoyi","USA",38.277208,-79.732176,"Northern red oak forest",5110,"McShea2003"
"1428","1996","Abundance",86,"Sciuridae","Tamias","striatus","USA",38.277208,-79.732176,"Northern red oak forest",5110,"McShea2003"
"1429","1996","Abundance",22,"Soricidae","Blarina","brevicauda","USA",38.277208,-79.732176,"White oak forest",2409,"McShea2003"
"1429","1996","Abundance",7,"Cricetidae","Myodes","gapperi","USA",38.277208,-79.732176,"White oak forest",2409,"McShea2003"
"1429","1996","Abundance",1,"Dipodidae","Napaeozapus","insignis","USA",38.277208,-79.732176,"White oak forest",2409,"McShea2003"
"1429","1996","Abundance",139,"Cricetidae","Peromyscus","leucopus","USA",38.277208,-79.732176,"White oak forest",2409,"McShea2003"
"1429","1996","Abundance",21,"Cricetidae","Peromyscus","maniculatus","USA",38.277208,-79.732176,"White oak forest",2409,"McShea2003"
"1429","1996","Abundance",8,"Soricidae","Sorex","cinereus","USA",38.277208,-79.732176,"White oak forest",2409,"McShea2003"
"1429","1996","Abundance",6,"Soricidae","Sorex","fumeus","USA",38.277208,-79.732176,"White oak forest",2409,"McShea2003"
"1429","1996","Abundance",1,"Soricidae","Sorex","hoyi","USA",38.277208,-79.732176,"White oak forest",2409,"McShea2003"
"1429","1996","Abundance",35,"Sciuridae","Tamias","striatus","USA",38.277208,-79.732176,"White oak forest",2409,"McShea2003"
"1430","1996","Abundance",54,"Soricidae","Blarina","brevicauda","USA",38.277208,-79.732176,"Chestnut Oak forest",4745,"McShea2003"
"1430","1996","Abundance",55,"Cricetidae","Myodes","gapperi","USA",38.277208,-79.732176,"Chestnut Oak forest",4745,"McShea2003"
"1430","1996","Abundance",10,"Dipodidae","Napaeozapus","insignis","USA",38.277208,-79.732176,"Chestnut Oak forest",4745,"McShea2003"
"1430","1996","Abundance",209,"Cricetidae","Peromyscus","leucopus","USA",38.277208,-79.732176,"Chestnut Oak forest",4745,"McShea2003"
"1430","1996","Abundance",89,"Cricetidae","Peromyscus","maniculatus","USA",38.277208,-79.732176,"Chestnut Oak forest",4745,"McShea2003"
"1430","1996","Abundance",14,"Soricidae","Sorex","cinereus","USA",38.277208,-79.732176,"Chestnut Oak forest",4745,"McShea2003"
"1430","1996","Abundance",13,"Soricidae","Sorex","fumeus","USA",38.277208,-79.732176,"Chestnut Oak forest",4745,"McShea2003"
"1430","1996","Abundance",3,"Soricidae","Sorex","hoyi","USA",38.277208,-79.732176,"Chestnut Oak forest",4745,"McShea2003"
"1430","1996","Abundance",41,"Sciuridae","Tamias","striatus","USA",38.277208,-79.732176,"Chestnut Oak forest",4745,"McShea2003"
"1431","1996","Abundance",29,"Soricidae","Blarina","brevicauda","USA",38.277208,-79.732176,"Table mountain pine forest",3212,"McShea2003"
"1431","1996","Abundance",9,"Cricetidae","Myodes","gapperi","USA",38.277208,-79.732176,"Table mountain pine forest",3212,"McShea2003"
"1431","1996","Abundance",13,"Dipodidae","Napaeozapus","insignis","USA",38.277208,-79.732176,"Table mountain pine forest",3212,"McShea2003"
"1431","1996","Abundance",128,"Cricetidae","Peromyscus","leucopus","USA",38.277208,-79.732176,"Table mountain pine forest",3212,"McShea2003"
"1431","1996","Abundance",36,"Cricetidae","Peromyscus","maniculatus","USA",38.277208,-79.732176,"Table mountain pine forest",3212,"McShea2003"
"1431","1996","Abundance",9,"Soricidae","Sorex","cinereus","USA",38.277208,-79.732176,"Table mountain pine forest",3212,"McShea2003"
"1431","1996","Abundance",11,"Soricidae","Sorex","fumeus","USA",38.277208,-79.732176,"Table mountain pine forest",3212,"McShea2003"
"1431","1996","Abundance",4,"Soricidae","Sorex","hoyi","USA",38.277208,-79.732176,"Table mountain pine forest",3212,"McShea2003"
"1431","1996","Abundance",45,"Sciuridae","Tamias","striatus","USA",38.277208,-79.732176,"Table mountain pine forest",3212,"McShea2003"
"1432","1975","Abundance",46,"Cricetidae","Peromyscus","crinitus","USA",38.437447,-109.938185,"isolated butte; rarely if ever visited by people. Juniper woodland; slickrock; shadscale-blackbrush; poor gravelly soil.",1312,"Johnson1981"
"1433","1975","Abundance",3,"Sciuridae","Ammospermophilus","leucurus","USA",38.437447,-109.938185,"mainland; Island in the Sky Mesa; open juniper woodland and shrubland; poor gravelly soil",1300,"Johnson1981"
"1433","1975","Abundance",3,"Heteromyidae","Dipodomys","ordii","USA",38.437447,-109.938185,"mainland; Island in the Sky Mesa; open juniper woodland and shrubland; poor gravelly soil",1300,"Johnson1981"
"1433","1975","Abundance",3,"Cricetidae","Neotoma","lepida","USA",38.437447,-109.938185,"mainland; Island in the Sky Mesa; open juniper woodland and shrubland; poor gravelly soil",1300,"Johnson1981"
"1433","1975","Abundance",1,"Cricetidae","Onychomys","leucogaster","USA",38.437447,-109.938185,"mainland; Island in the Sky Mesa; open juniper woodland and shrubland; poor gravelly soil",1300,"Johnson1981"
"1433","1975","Abundance",4,"Cricetidae","Peromyscus","crinitus","USA",38.437447,-109.938185,"mainland; Island in the Sky Mesa; open juniper woodland and shrubland; poor gravelly soil",1300,"Johnson1981"
"1433","1975","Abundance",2,"Heteromyidae","Perognathus","flavescens","USA",38.437447,-109.938185,"mainland; Island in the Sky Mesa; open juniper woodland and shrubland; poor gravelly soil",1300,"Johnson1981"
"1433","1975","Abundance",21,"Cricetidae","Peromyscus","maniculatus","USA",38.437447,-109.938185,"mainland; Island in the Sky Mesa; open juniper woodland and shrubland; poor gravelly soil",1300,"Johnson1981"
"1433","1975","Abundance",12,"Cricetidae","Peromyscus","truei","USA",38.437447,-109.938185,"mainland; Island in the Sky Mesa; open juniper woodland and shrubland; poor gravelly soil",1300,"Johnson1981"
"1433","1975","Abundance",16,"Sciuridae","Tamias","quadrivittatus","USA",38.437447,-109.938185,"mainland; Island in the Sky Mesa; open juniper woodland and shrubland; poor gravelly soil",1300,"Johnson1981"
"1434","1975","Abundance",2,"Cricetidae","Neotoma","cinerea","USA",38.437447,-109.938185,"isolated butte; difficult but open to human access open juniper woodland; mountain mahogany; slickrock; poor gravelly soil",800,"Johnson1981"
"1434","1975","Abundance",5,"Cricetidae","Neotoma","lepida","USA",38.437447,-109.938185,"isolated butte; difficult but open to human access open juniper woodland; mountain mahogany; slickrock; poor gravelly soil",800,"Johnson1981"
"1434","1975","Abundance",7,"Cricetidae","Peromyscus","crinitus","USA",38.437447,-109.938185,"isolated butte; difficult but open to human access open juniper woodland; mountain mahogany; slickrock; poor gravelly soil",800,"Johnson1981"
"1434","1975","Abundance",2,"Cricetidae","Peromyscus","truei","USA",38.437447,-109.938185,"isolated butte; difficult but open to human access open juniper woodland; mountain mahogany; slickrock; poor gravelly soil",800,"Johnson1981"
"1434","1975","Abundance",11,"Sciuridae","Tamias","quadrivittatus","USA",38.437447,-109.938185,"isolated butte; difficult but open to human access open juniper woodland; mountain mahogany; slickrock; poor gravelly soil",800,"Johnson1981"
"1435","1975","Abundance",12,"Sciuridae","Ammospermophilus","leucurus","USA",38.437447,-109.938185,"mainland; with open juniper woodland; slickrock; poor gravelly soil",1200,"Johnson1981"
"1435","1975","Abundance",1,"Cricetidae","Neotoma","cinerea","USA",38.437447,-109.938185,"mainland; with open juniper woodland; slickrock; poor gravelly soil",1200,"Johnson1981"
"1435","1975","Abundance",3,"Cricetidae","Neotoma","lepida","USA",38.437447,-109.938185,"mainland; with open juniper woodland; slickrock; poor gravelly soil",1200,"Johnson1981"
"1435","1975","Abundance",1,"Cricetidae","Peromyscus","boylii","USA",38.437447,-109.938185,"mainland; with open juniper woodland; slickrock; poor gravelly soil",1200,"Johnson1981"
"1435","1975","Abundance",1,"Cricetidae","Peromyscus","crinitus","USA",38.437447,-109.938185,"mainland; with open juniper woodland; slickrock; poor gravelly soil",1200,"Johnson1981"
"1435","1975","Abundance",5,"Cricetidae","Peromyscus","maniculatus","USA",38.437447,-109.938185,"mainland; with open juniper woodland; slickrock; poor gravelly soil",1200,"Johnson1981"
"1435","1975","Abundance",2,"Cricetidae","Peromyscus","truei","USA",38.437447,-109.938185,"mainland; with open juniper woodland; slickrock; poor gravelly soil",1200,"Johnson1981"
"1435","1975","Abundance",1,"Sciuridae","Tamias","quadrivittatus","USA",38.437447,-109.938185,"mainland; with open juniper woodland; slickrock; poor gravelly soil",1200,"Johnson1981"
"1436","1991","Abundance",39,"Didelphidae","Caluromys","lanatus","Peru",-4.916667,73.66667,"tropical rain forests that flooded seasonally",5820,"Fleck1995"
"1436","1991","Abundance",74,"Didelphidae","Didelphis","marsupialis","Peru",-4.916667,73.66667,"tropical rain forests that flooded seasonally",5820,"Fleck1995"
"1436","1991","Abundance",2,"Didelphidae","Marmosa","murina","Peru",-4.916667,73.66667,"tropical rain forests that flooded seasonally",5820,"Fleck1995"
"1436","1991","Abundance",88,"Didelphidae","Marmosops","noctivagus","Peru",-4.916667,73.66667,"tropical rain forests that flooded seasonally",5820,"Fleck1995"
"1436","1991","Abundance",25,"Didelphidae","Metachirus","nudicaudatus","Peru",-4.916667,73.66667,"tropical rain forests that flooded seasonally",5820,"Fleck1995"
"1436","1991","Abundance",3,"Didelphidae","Micoureus","demerarae","Peru",-4.916667,73.66667,"tropical rain forests that flooded seasonally",5820,"Fleck1995"
"1436","1991","Abundance",113,"Didelphidae","Philander","andersoni","Peru",-4.916667,73.66667,"tropical rain forests that flooded seasonally",5820,"Fleck1995"
"1436","1991","Abundance",44,"Didelphidae","Philander","opossum","Peru",-4.916667,73.66667,"tropical rain forests that flooded seasonally",5820,"Fleck1995"
"1437","1992","Abundance",6,"Didelphidae","Didelphis","marsupialis","Peru",-4.5,73.416667,"tropical rain forests that flooded seasonally",2288,"Fleck1995"
"1437","1992","Abundance",5,"Didelphidae","Metachirus","nudicaudatus","Peru",-4.5,73.416667,"tropical rain forests that flooded seasonally",2288,"Fleck1995"
"1437","1992","Abundance",1,"Didelphidae","Philander","andersoni","Peru",-4.5,73.416667,"tropical rain forests that flooded seasonally",2288,"Fleck1995"
"1438","2001","Abundance",5,"Soricidae","Blarina","brevicauda","USA",41.95959088,-70.06766564,"Heathland",1600,"Cook2006"
"1438","2001","Abundance",20,"Cricetidae","Microtus","pennsylvanicus","USA",41.95959088,-70.06766564,"Heathland",1600,"Cook2006"
"1438","2001","Abundance",66,"Cricetidae","Peromyscus","leucopus","USA",41.95959088,-70.06766564,"Heathland",1600,"Cook2006"
"1438","2001","Abundance",4,"Soricidae","Sorex","cinereus","USA",41.95959088,-70.06766564,"Heathland",1600,"Cook2006"
"1438","2001","Abundance",2,"Sciuridae","Tamias","striatus","USA",41.95959088,-70.06766564,"Heathland",1600,"Cook2006"
"1438","2001","Abundance",1,"Dipodidae","Zapus","hudsonius","USA",41.95959088,-70.06766564,"Heathland",1600,"Cook2006"
"1439","2001","Abundance",3,"Soricidae","Blarina","brevicauda","USA",41.95465176,-70.06124858,"Pine Forest",1600,"Cook2006"
"1439","2001","Abundance",51,"Cricetidae","Peromyscus","leucopus","USA",41.95465176,-70.06124858,"Pine Forest",1600,"Cook2006"
"1440","2001","Abundance",4,"Soricidae","Blarina","brevicauda","USA",41.97734351,-70.05394862,"Oak Forest",1600,"Cook2006"
"1440","2001","Abundance",48,"Sciuridae","Glaucomys","volans","USA",41.97734351,-70.05394862,"Oak Forest",1600,"Cook2006"
"1440","2001","Abundance",15,"Cricetidae","Microtus","pennsylvanicus","USA",41.97734351,-70.05394862,"Oak Forest",1600,"Cook2006"
"1440","2001","Abundance",41,"Cricetidae","Myodes","gapperi","USA",41.97734351,-70.05394862,"Oak Forest",1600,"Cook2006"
"1440","2001","Abundance",95,"Cricetidae","Peromyscus","leucopus","USA",41.97734351,-70.05394862,"Oak Forest",1600,"Cook2006"
"1440","2001","Abundance",31,"Soricidae","Sorex","cinereus","USA",41.97734351,-70.05394862,"Oak Forest",1600,"Cook2006"
"1441","2001","Abundance",5,"Soricidae","Blarina","brevicauda","USA",41.94707531,-70.07596225,"Wetland",1600,"Cook2006"
"1441","2001","Abundance",42,"Cricetidae","Microtus","pennsylvanicus","USA",41.94707531,-70.07596225,"Wetland",1600,"Cook2006"
"1441","2001","Abundance",1,"Mustelidae","Mustela","frenata","USA",41.94707531,-70.07596225,"Wetland",1600,"Cook2006"
"1441","2001","Abundance",27,"Cricetidae","Peromyscus","leucopus","USA",41.94707531,-70.07596225,"Wetland",1600,"Cook2006"
"1441","2001","Abundance",46,"Soricidae","Sorex","cinereus","USA",41.94707531,-70.07596225,"Wetland",1600,"Cook2006"
"1441","2001","Abundance",88,"Dipodidae","Zapus","hudsonius","USA",41.94707531,-70.07596225,"Wetland",1600,"Cook2006"
"1442","2001","Abundance",1,"Soricidae","Blarina","brevicauda","USA",41.81976568,-69.96342804,"Grassland",1600,"Cook2006"
"1442","2001","Abundance",1,"Cricetidae","Microtus","pennsylvanicus","USA",41.81976568,-69.96342804,"Grassland",1600,"Cook2006"
"1442","2001","Abundance",20,"Cricetidae","Peromyscus","leucopus","USA",41.81976568,-69.96342804,"Grassland",1600,"Cook2006"
"1442","2001","Abundance",2,"Soricidae","Sorex","cinereus","USA",41.81976568,-69.96342804,"Grassland",1600,"Cook2006"
"1442","2001","Abundance",148,"Dipodidae","Zapus","hudsonius","USA",41.81976568,-69.96342804,"Grassland",1600,"Cook2006"
"1443","2001","Abundance",8,"Soricidae","Blarina","brevicauda","USA",41.94358761,-70.05485218,"Wetland",1600,"Cook2006"
"1443","2001","Abundance",88,"Cricetidae","Microtus","pennsylvanicus","USA",41.94358761,-70.05485218,"Wetland",1600,"Cook2006"
"1443","2001","Abundance",45,"Cricetidae","Peromyscus","leucopus","USA",41.94358761,-70.05485218,"Wetland",1600,"Cook2006"
"1443","2001","Abundance",62,"Soricidae","Sorex","cinereus","USA",41.94358761,-70.05485218,"Wetland",1600,"Cook2006"
"1443","2001","Abundance",103,"Dipodidae","Zapus","hudsonius","USA",41.94358761,-70.05485218,"Wetland",1600,"Cook2006"
"1444","2001","Abundance",4,"Soricidae","Blarina","brevicauda","USA",42.01735277,-70.04680679,"Oak Forest",1600,"Cook2006"
"1444","2001","Abundance",5,"Cricetidae","Myodes","gapperi","USA",42.01735277,-70.04680679,"Oak Forest",1600,"Cook2006"
"1444","2001","Abundance",55,"Cricetidae","Peromyscus","leucopus","USA",42.01735277,-70.04680679,"Oak Forest",1600,"Cook2006"
"1444","2001","Abundance",3,"Soricidae","Sorex","cinereus","USA",42.01735277,-70.04680679,"Oak Forest",1600,"Cook2006"
"1445","2001","Abundance",1,"Soricidae","Blarina","brevicauda","USA",42.02307838,-70.05396686,"Pine Forest",1600,"Cook2006"
"1445","2001","Abundance",3,"Cricetidae","Microtus","pennsylvanicus","USA",42.02307838,-70.05396686,"Pine Forest",1600,"Cook2006"
"1445","2001","Abundance",1,"Cricetidae","Myodes","gapperi","USA",42.02307838,-70.05396686,"Pine Forest",1600,"Cook2006"
"1445","2001","Abundance",68,"Cricetidae","Peromyscus","leucopus","USA",42.02307838,-70.05396686,"Pine Forest",1600,"Cook2006"
"1445","2001","Abundance",1,"Soricidae","Sorex","cinereus","USA",42.02307838,-70.05396686,"Pine Forest",1600,"Cook2006"
